lat,lon,fishing_hours
-17.9,-78.9,53.5159
-13.8,-81.2,53.513
-15.5,-83.7,53.5009
-15.8,-85.7,53.4958
-15.4,-79.9,53.4688
-3.2,-80.6,53.4431
-14.0,-83.0,53.4379
-17.0,-80.9,53.412499999999994
-19.9,-74.8,53.4023
-11.8,-83.3,53.27
-13.3,-85.7,53.213300000000004
-16.4,-81.1,53.1063
-10.9,-82.1,53.0544
-13.4,-81.3,52.9379
-6.1,-85.9,52.9221
-17.4,-72.6,52.8984
-17.5,-71.5,52.8663
-13.5,-84.7,52.8042
-14.3,-84.3,52.7861
-13.8,-83.7,52.7475
-17.2,-81.0,52.5937
-16.0,-85.5,52.5843
-6.6,-85.4,52.5306
-2.1,-85.4,52.4956
-12.2,-83.3,52.41
-13.6,-83.7,52.3809
-14.4,-85.5,52.3742
-12.8,-81.5,52.3619
-12.6,-83.1,52.3087
-3.1,-80.6,52.2934
-11.2,-83.0,52.2905
-13.7,-85.4,52.2894
-16.6,-75.1,52.286
-12.8,-84.6,52.2823
-13.5,-81.6,52.0329
-12.0,-77.7,52.0205
-13.7,-83.9,52.016400000000004
-11.0,-82.8,51.9404
-14.8,-85.7,51.9073
-18.4,-77.9,51.9011
-19.6,-78.1,51.876599999999996
-16.5,-80.2,51.8285
-17.3,-72.1,51.8025
-13.0,-81.4,51.7482
-3.6,-83.9,51.741299999999995
-18.0,-78.1,51.7173
-14.6,-82.0,51.711
-12.4,-85.8,51.7045
-15.5,-79.8,51.6917
-11.5,-81.7,51.6499
-12.7,-84.4,51.6225
-15.5,-84.2,51.6155
-12.7,-83.0,51.6066
-17.9,-80.6,51.583
-11.6,-82.7,51.548500000000004
-11.5,-82.7,51.5268
-16.6,-79.4,51.4816
-17.6,-81.4,51.4629
-11.3,-82.3,51.4425
-7.7,-85.0,51.3735
-7.7,-85.2,51.3545
-13.5,-85.4,51.3328
-15.7,-86.0,51.3317
-13.8,-85.0,51.3292
-14.6,-82.8,51.2878
-15.0,-85.8,51.2789
-13.3,-84.6,51.2181
-12.3,-83.9,51.198
-11.0,-82.3,51.1881
-12.3,-85.8,51.1715
-12.6,-77.6,51.1237
-19.8,-75.0,51.0764
-20.0,-77.5,51.0559
-15.8,-84.0,51.0548
-19.5,-77.5,51.031099999999995
-18.8,-78.7,50.9861
-12.4,-77.8,50.9679
-13.9,-83.5,50.9647
-16.7,-74.1,50.9346
-16.2,-79.5,50.9119
-16.5,-84.1,50.784
-17.7,-81.0,50.7368
-14.1,-85.7,50.7205
-12.4,-84.1,50.7088
-16.9,-81.1,50.6767
-19.1,-78.4,50.646
-12.5,-83.2,50.635600000000004
-2.2,-85.8,50.5767
-18.4,-70.5,50.5682
-13.6,-76.4,50.5525
-15.4,-85.4,50.5393
-16.9,-80.7,50.454
-3.8,-85.0,50.4484
-11.8,-78.1,50.4372
-11.9,-81.4,50.3675
-13.7,-85.7,50.3608
-17.6,-81.0,50.3494
-14.3,-85.3,50.3296
-12.0,-84.3,50.3076
-16.3,-85.3,50.292699999999996
-6.4,-84.9,50.2643
-9.3,-79.8,50.2151
-12.9,-84.3,50.2115
-2.1,-84.9,50.1481
-13.1,-83.6,50.0989
-15.5,-83.6,50.0864
-7.5,-85.4,49.9823
-12.3,-78.0,49.9779
-18.6,-77.6,49.9612
-12.7,-82.8,49.9369
-19.0,-78.8,49.8919
-17.8,-79.4,49.869
-11.9,-85.8,49.8343
-13.5,-85.0,49.8025
-12.1,-83.4,49.7577
-17.0,-79.1,49.7414
-11.8,-83.8,49.732
-14.2,-83.2,49.7205
-16.2,-84.0,49.7179
-12.8,-84.4,49.7168
-12.1,-81.5,49.7121
-12.2,-82.2,49.6849
-12.7,-84.3,49.6534
-13.9,-81.2,49.555
-13.4,-81.6,49.5036
-6.4,-85.9,49.4363
-15.1,-80.7,49.4131
-15.2,-85.2,49.4096
-17.2,-74.0,49.397999999999996
-7.3,-84.5,49.3877
-8.6,-79.9,49.3831
-14.5,-85.5,49.3595
-18.4,-78.2,49.337399999999995
-7.0,-85.6,49.3018
-14.6,-80.3,49.2979
-9.0,-79.9,49.2804
-15.7,-80.3,49.243900000000004
-12.0,-84.4,49.2406
-5.2,-84.7,49.2217
-19.4,-76.8,49.2036
-15.2,-80.9,49.1464
-14.5,-81.7,49.1122
-19.4,-76.5,49.0527
-13.2,-85.2,49.017399999999995
-18.5,-79.1,49.0065
-14.4,-84.6,48.987899999999996
-12.6,-77.5,48.9838
-14.2,-85.3,48.936
-12.5,-82.2,48.8944
-18.9,-77.2,48.8333
-18.1,-79.7,48.7847
-18.0,-80.5,48.766600000000004
-12.4,-84.4,48.7544
-9.5,-79.1,48.7389
-15.2,-82.7,48.7304
-13.4,-84.9,48.728300000000004
-7.6,-85.2,48.7198
-18.6,-78.6,48.7187
-15.7,-80.7,48.7047
-17.7,-78.5,48.6821
-13.0,-85.3,48.659
-17.4,-71.6,48.646300000000004
-12.1,-83.9,48.6424
-17.7,-85.4,48.6421
-14.6,-85.7,48.641
-13.1,-85.9,48.5882
-19.8,-77.4,48.524100000000004
-13.0,-84.5,48.5032
-12.1,-77.6,48.4875
-16.5,-80.0,48.4511
-18.1,-79.3,48.4182
-14.1,-83.4,48.3642
-2.7,-85.9,48.3437
-9.7,-83.6,48.3235
-14.6,-76.4,48.3135
-9.8,-78.7,48.3119
-3.8,-84.9,48.2856
-14.2,-85.5,48.2829
-15.8,-85.0,48.2626
-15.8,-80.3,48.2411
-13.0,-83.6,48.2383
-16.1,-80.6,48.2329
-14.8,-80.9,48.1919
-11.0,-82.1,48.1687
-17.5,-71.8,48.1581
-12.2,-77.5,48.1441
-7.1,-80.2,48.1301
-15.3,-85.2,48.1261
-14.3,-83.4,47.9858
-17.4,-81.3,47.9417
-16.2,-85.8,47.9407
-16.2,-80.6,47.9368
-19.4,-77.5,47.8838
-15.2,-82.8,47.8262
-14.0,-85.2,47.7918
-14.6,-81.9,47.754
-19.5,-78.0,47.7448
-7.1,-85.9,47.7365
-2.8,-81.1,47.711600000000004
-18.3,-72.0,47.6685
-14.4,-84.2,47.6311
-15.2,-80.6,47.6296
-17.9,-79.8,47.6276
-12.6,-85.1,47.6271
-12.9,-84.8,47.6172
-14.7,-83.1,47.6164
-13.4,-84.4,47.6132
-3.4,-80.6,47.591
-19.4,-78.3,47.5644
-2.6,-80.8,47.5575
-11.9,-83.7,47.5342
-14.3,-80.6,47.5251
-14.5,-85.0,47.497
-15.4,-83.8,47.4788
-13.0,-83.5,47.4648
-11.4,-79.0,47.4521
-11.4,-79.1,47.4343
-13.1,-82.0,47.3424
-17.5,-81.3,47.332300000000004
-7.5,-85.5,47.3269
-15.4,-84.4,47.281800000000004
-12.4,-83.8,47.2357
-10.6,-82.2,47.2233
-12.7,-83.1,47.184200000000004
-14.3,-80.5,47.1722
-14.9,-85.7,47.1659
-18.5,-70.6,47.1644
-11.6,-82.4,47.1548
-13.2,-84.7,47.1523
-2.1,-84.8,47.1428
-11.9,-81.9,47.1135
-2.3,-85.8,47.0705
-7.4,-85.6,47.062599999999996
-8.1,-79.5,47.0542
-12.3,-81.7,46.958600000000004
-19.2,-78.4,46.9551
-14.7,-82.8,46.9155
-12.1,-81.4,46.9111
-13.3,-86.0,46.9
-13.1,-84.1,46.8674
-17.5,-71.7,46.8541
-13.2,-81.9,46.8259
-6.0,-86.0,46.7579
-5.9,-84.6,46.7563
-12.7,-82.9,46.7069
-12.4,-82.2,46.6965
-9.5,-79.2,46.6928
-2.1,-84.7,46.6674
-12.7,-82.7,46.656600000000005
-17.5,-72.3,46.5637
-16.3,-84.3,46.5375
-7.7,-85.4,46.4589
-19.7,-77.5,46.443
-6.7,-86.0,46.4412
-11.9,-83.8,46.4087
-7.3,-80.8,46.393299999999996
-18.1,-71.0,46.3626
-12.5,-81.3,46.3454
-10.2,-82.3,46.3239
-17.4,-81.2,46.2917
-11.9,-81.7,46.2485
-18.2,-71.3,46.2184
-10.9,-82.2,46.1956
-12.9,-84.7,46.1797
-17.8,-71.8,46.1786
-15.1,-84.7,46.1644
-15.5,-80.0,46.1248
-13.0,-77.4,46.1237
-18.2,-79.8,46.0993
-16.6,-84.0,46.0676
-11.5,-82.3,46.0652
-15.3,-85.7,46.064499999999995
-15.8,-85.8,46.0494
-14.4,-81.3,46.0103
-11.4,-82.9,46.0082
-20.0,-77.1,45.9756
-15.3,-85.5,45.9324
-16.9,-80.8,45.820499999999996
-17.9,-78.2,45.7305
-14.8,-81.5,45.7132
-2.7,-81.0,45.6776
-13.6,-85.7,45.6342
-8.3,-79.9,45.612700000000004
-13.3,-84.4,45.536
-13.1,-82.2,45.5039
-13.7,-84.0,45.4936
-13.3,-83.4,45.4655
-15.5,-84.3,45.4544
-17.0,-74.3,45.4341
-18.3,-79.2,45.4311
-13.3,-84.7,45.4104
-12.5,-83.6,45.3972
-15.9,-85.9,45.349199999999996
-17.8,-81.1,45.3429
-19.4,-79.0,45.3037
-12.7,-81.5,45.2681
-14.1,-83.2,45.2611
-18.4,-79.1,45.2479
-12.2,-77.7,45.2219
-14.3,-82.9,45.2215
-2.0,-85.2,45.1938
-11.3,-82.1,45.1875
-7.4,-84.9,45.1595
-12.7,-77.5,45.1304
-11.5,-85.8,45.1295
-13.2,-84.2,45.125299999999996
-14.1,-83.1,45.073899999999995
-14.1,-81.5,45.057
-14.7,-85.2,45.045199999999994
-13.5,-86.0,45.0268
-12.3,-77.9,44.9763
-16.4,-73.7,44.9563
-6.1,-84.6,44.929
-17.6,-74.2,44.9278
-10.4,-79.0,44.9004
-15.4,-84.3,44.8881
-14.2,-81.0,44.8328
-11.5,-78.2,44.8062
-15.7,-79.6,44.7789
-9.0,-80.1,44.7693
-14.6,-83.7,44.768
-13.4,-83.3,44.7648
-2.6,-80.9,44.6718
-13.9,-86.0,44.6715
-13.0,-84.6,44.657000000000004
-14.0,-85.7,44.5983
-7.8,-79.6,44.5899
-13.8,-83.6,44.5289
-12.9,-77.2,44.4776
-6.2,-85.9,44.4355
-11.9,-84.1,44.4287
-13.0,-85.5,44.4238
-11.1,-78.3,44.3902
-7.3,-85.7,44.36
-16.3,-84.0,44.337199999999996
-4.8,-85.0,44.279399999999995
-12.1,-83.1,44.275
-12.5,-84.0,44.2281
-12.4,-85.7,44.2269
-12.0,-84.2,44.2261
-19.7,-77.8,44.2241
-15.5,-79.6,44.2081
-5.9,-85.2,44.197
-12.7,-85.0,44.1789
-16.0,-85.7,44.0886
-6.6,-81.2,44.046
-7.4,-85.8,43.9792
-7.1,-84.8,43.9691
-14.5,-81.4,43.9427
-13.0,-82.1,43.9331
-16.3,-80.7,43.9016
-15.3,-83.7,43.7888
-11.2,-81.5,43.7562
-2.1,-85.3,43.7547
-15.3,-80.6,43.7375
-19.8,-77.1,43.7264
-13.2,-81.8,43.6647
-19.4,-75.3,43.659800000000004
-12.7,-85.8,43.658500000000004
-9.8,-80.5,43.657199999999996
-15.3,-84.1,43.6441
-13.8,-85.7,43.6347
-11.6,-81.7,43.5844
-14.2,-84.6,43.551700000000004
-13.8,-85.2,43.5293
-14.8,-81.0,43.5213
-19.7,-75.2,43.4948
-14.2,-81.3,43.486599999999996
-16.4,-81.5,43.4811
-18.6,-72.3,43.4597
-16.6,-80.7,43.3874
-19.8,-74.9,43.3181
-7.1,-80.5,43.3044
-19.9,-74.6,43.2864
-13.0,-85.2,43.2813
-16.5,-83.8,43.1995
-11.7,-82.0,43.1982
-7.9,-81.3,43.1709
-15.3,-85.1,43.1687
-15.9,-84.6,43.1531
-15.3,-82.9,43.1291
-14.3,-81.4,43.0967
-15.1,-82.2,43.0159
-18.0,-79.5,42.9455
-17.6,-85.6,42.9302
-19.7,-77.4,42.9283
-14.7,-84.5,42.891999999999996
-18.2,-79.9,42.8871
-15.2,-85.0,42.8429
-19.5,-75.3,42.761
-16.5,-79.4,42.7252
-15.4,-85.0,42.7161
-12.0,-85.6,42.6869
-14.8,-84.2,42.6448
-15.1,-81.8,42.623200000000004
-4.5,-85.0,42.6169
-14.7,-84.0,42.599
-17.4,-72.0,42.535
-17.7,-85.5,42.465900000000005
-13.6,-84.9,42.4359
-13.5,-84.0,42.4255
-7.8,-85.2,42.356899999999996
-19.9,-74.3,42.3434
-17.6,-72.3,42.3393
-12.7,-84.2,42.327600000000004
-13.9,-85.5,42.3042
-10.7,-78.7,42.2208
-19.5,-78.1,42.1976
-11.9,-85.6,42.1894
-13.4,-83.5,42.1808
-12.6,-83.3,42.172
-13.1,-81.7,42.167699999999996
-12.5,-83.3,42.1467
-14.8,-82.3,42.0758
-14.2,-84.5,42.0279
-13.4,-76.4,41.9863
-18.9,-77.5,41.9685
-12.6,-82.5,41.9521
-12.2,-81.4,41.9365
-19.2,-76.9,41.934599999999996
-11.9,-84.5,41.9286
-7.3,-85.6,41.9114
-17.4,-78.7,41.8825
-12.7,-85.9,41.8471
-17.6,-81.3,41.8369
-12.7,-83.9,41.8084
-7.7,-84.8,41.7057
-7.0,-86.0,41.692
-15.6,-85.2,41.6731
-14.2,-84.3,41.6545
-15.8,-84.3,41.6197
-7.6,-85.6,41.6108
-15.5,-86.0,41.579100000000004
-2.0,-81.1,41.5331
-18.0,-79.3,41.5064
-3.8,-84.8,41.5037
-12.9,-84.5,41.4838
-12.2,-83.5,41.428
-12.5,-85.1,41.4114
-14.5,-84.8,41.406600000000005
-12.8,-84.9,41.402
-13.7,-83.7,41.3978
-14.6,-84.6,41.391
-10.5,-82.3,41.3479
-11.3,-82.0,41.3452
-13.2,-86.0,41.2968
-19.7,-75.1,41.2864
-13.8,-81.6,41.2616
-10.9,-78.5,41.2508
-14.5,-80.3,41.237700000000004
-14.4,-83.7,41.222
-12.1,-83.8,41.2214
-15.2,-86.0,41.2142
-11.4,-81.8,41.1499
-17.6,-71.4,41.1487
-12.8,-85.8,41.1417
-1.9,-85.5,41.134100000000004
-13.8,-83.5,41.1327
-9.7,-78.5,41.131
-14.6,-83.5,41.091899999999995
-11.5,-82.0,41.0534
-16.2,-85.4,41.0444
-17.7,-81.1,41.0134
-13.0,-81.5,41.0028
-12.7,-85.1,40.9925
-12.4,-83.7,40.978
-19.2,-78.3,40.947
-17.0,-81.7,40.9438
-9.8,-83.4,40.8916
-16.5,-73.5,40.8787
-12.1,-82.2,40.8624
-12.7,-84.1,40.8438
-14.2,-84.4,40.8208
-14.6,-82.7,40.8065
-12.2,-77.6,40.8005
-1.3,-83.2,40.7551
-17.0,-81.0,40.7532
-10.1,-78.3,40.7318
-16.2,-84.1,40.7234
-19.0,-77.4,40.6839
-3.2,-80.4,40.667100000000005
-17.4,-82.0,40.6548
-16.3,-85.8,40.5661
-19.8,-77.6,40.5016
-17.8,-79.8,40.4811
-17.6,-78.6,40.4689
-14.3,-81.6,40.4515
-12.6,-84.4,40.4446
-13.2,-84.3,40.4362
-12.2,-82.3,40.3724
-13.0,-83.9,40.3629
-12.8,-84.2,40.3622
-7.0,-85.9,40.3322
-16.5,-75.2,40.299
-20.0,-77.7,40.2947
-11.9,-82.3,40.2722
-14.2,-81.5,40.2508
-13.3,-84.8,40.2388
-13.7,-76.5,40.2386
-18.7,-78.6,40.235
-14.6,-77.4,40.2261
-11.9,-83.4,40.208
-17.8,-85.6,40.1783
-12.0,-81.3,40.1672
-19.9,-77.1,40.1552
-13.4,-85.5,40.153999999999996
-17.3,-72.6,40.1481
-12.8,-84.8,40.1233
-19.9,-77.3,40.0619
-17.3,-81.6,40.0394
-15.3,-79.7,40.0355
-15.1,-81.1,40.0222
-12.0,-82.5,39.9796
-16.5,-75.1,39.9783
-12.0,-82.0,39.9652
-13.3,-84.9,39.8988
-17.9,-79.1,39.8785
-19.9,-74.4,39.834900000000005
-15.9,-79.4,39.8261
-11.7,-77.4,39.799
-14.5,-84.2,39.7983
-12.0,-84.5,39.7621
-16.0,-80.8,39.7558
-16.2,-85.7,39.7489
-13.3,-85.4,39.685900000000004
-16.7,-72.9,39.6756
-16.3,-85.6,39.6662
-11.9,-82.9,39.6658
-3.0,-81.9,39.610299999999995
-11.4,-78.9,39.5773
-12.1,-82.4,39.5227
-14.6,-77.9,39.5145
-11.8,-85.9,39.4538
-15.2,-85.3,39.3986
-11.4,-82.2,39.3884
-19.6,-77.5,39.3758
-12.3,-83.2,39.3604
-16.5,-74.3,39.3195
-11.9,-83.9,39.2796
-15.5,-85.8,39.2707
-13.1,-84.0,39.2666
-12.3,-83.3,39.236399999999996
-13.4,-83.2,39.225
-10.9,-82.9,39.2221
-15.3,-81.9,39.2056
-13.6,-81.3,39.1953
-14.8,-80.2,39.1738
-15.7,-80.4,39.1301
-15.6,-85.4,39.1258
-12.8,-83.4,39.0797
-7.4,-80.4,39.0754
-15.6,-85.3,39.0292
-17.4,-81.5,39.013
-12.3,-77.5,39.0096
-7.1,-86.0,38.998400000000004
-19.1,-76.7,38.9868
-15.9,-84.7,38.932
-18.7,-77.6,38.9112
-9.0,-80.5,38.8454
-15.0,-81.6,38.841300000000004
-7.2,-80.4,38.8254
-13.1,-81.0,38.7733
-15.7,-84.8,38.7367
-14.1,-83.0,38.7038
-14.7,-84.9,38.6886
-17.9,-79.6,38.6843
-14.7,-82.7,38.6834
-12.3,-83.0,38.6633
-13.6,-78.1,38.6536
-12.8,-85.1,38.645900000000005
-12.2,-83.4,38.6227
-15.3,-84.0,38.5929
-11.9,-82.0,38.5925
-19.3,-76.4,38.5506
-19.6,-78.2,38.515
-14.3,-83.0,38.5137
-7.1,-80.1,38.5099
-19.8,-77.3,38.4949
-12.4,-83.0,38.4763
-12.1,-84.0,38.4758
-3.3,-80.8,38.4755
-14.7,-83.0,38.4561
-15.9,-83.8,38.445
-15.8,-84.1,38.4435
-15.1,-83.0,38.4407
-16.9,-80.9,38.4312
-16.4,-84.1,38.4054
-5.7,-86.0,38.4029
-19.8,-77.5,38.3986
-2.0,-85.1,38.3624
-8.0,-80.1,38.3533
-8.4,-79.8,38.296
-13.0,-84.7,38.1917
-13.6,-81.8,38.173700000000004
-6.2,-84.6,38.1209
-16.7,-73.4,38.1064
-14.0,-81.9,38.0673
-6.3,-85.9,38.0527
-15.3,-83.6,38.0286
-6.7,-81.1,38.0004
-11.6,-82.2,37.981
-6.8,-84.6,37.9606
-15.3,-80.9,37.9298
-19.9,-79.5,37.8964
-14.3,-83.5,37.8805
-14.6,-85.6,37.8632
-11.7,-83.8,37.8489
-17.1,-74.0,37.847
-13.1,-86.0,37.8373
-14.8,-82.8,37.836999999999996
-2.7,-86.0,37.8294
-13.0,-84.1,37.777499999999996
-14.5,-80.6,37.746
-14.0,-83.4,37.7405
-8.0,-85.3,37.7153
-15.7,-80.8,37.7094
-16.6,-74.2,37.6558
-12.8,-82.1,37.6155
-12.1,-82.6,37.6092
-12.0,-83.5,37.5883
-14.8,-85.1,37.5744
-11.0,-83.0,37.5474
-1.0,-82.8,37.5451
-11.8,-84.3,37.5196
-16.6,-74.6,37.5032
-12.0,-85.0,37.4972
-17.5,-74.3,37.4481
-13.4,-81.8,37.4161
-16.7,-79.3,37.4067
-14.7,-84.3,37.4007
-12.5,-84.2,37.389
-13.8,-83.0,37.3193
-11.5,-81.8,37.305899999999994
-12.5,-83.9,37.2809
-9.8,-83.5,37.268
-14.0,-86.0,37.2609
-10.9,-78.6,37.2475
-12.5,-81.4,37.2387
-17.6,-80.8,37.2358
-18.3,-80.5,37.1944
-9.5,-79.4,37.1916
-16.3,-84.1,37.1688
-6.8,-86.0,37.1332
-15.3,-82.8,37.1278
-16.6,-83.4,37.1068
-13.4,-84.5,37.0767
-17.1,-72.1,37.0362
-10.9,-83.3,37.0163
-14.8,-84.7,37.0092
-12.0,-84.0,37.0083
-11.8,-83.4,36.9366
-14.9,-80.2,36.8909
-13.0,-85.6,36.8818
-15.8,-85.1,36.8799
-17.1,-80.9,36.8594
-6.7,-85.1,36.8495
-14.5,-83.4,36.792300000000004
-15.1,-81.9,36.7709
-13.5,-85.7,36.7402
-17.5,-81.5,36.6835
-11.1,-82.5,36.6831
-12.2,-83.2,36.6811
-19.2,-76.3,36.6209
-12.1,-85.1,36.588800000000006
-15.4,-83.6,36.5526
-14.0,-81.6,36.545
-18.3,-77.9,36.5407
-7.7,-85.5,36.5218
-13.2,-83.3,36.5057
-6.5,-81.1,36.4672
-13.7,-85.9,36.4661
-7.0,-85.5,36.4534
-12.5,-83.4,36.443999999999996
-19.3,-76.6,36.4079
-12.2,-82.4,36.3931
-16.5,-85.6,36.3765
-15.3,-81.8,36.3649
-2.5,-81.0,36.3164
-10.9,-83.1,36.3163
-17.4,-74.4,36.3121
-7.8,-85.3,36.2864
-16.7,-74.2,36.2679
-18.0,-81.0,36.2587
-18.8,-77.6,36.1876
-18.5,-72.6,36.1681
-3.4,-80.9,36.128099999999996
-15.7,-80.6,36.1148
-15.5,-80.8,36.0806
-17.3,-81.2,36.072900000000004
-15.4,-85.9,36.0656
-3.8,-84.7,36.065400000000004
-16.9,-79.1,36.0372
-3.9,-85.0,36.0148
-13.9,-76.3,36.0107
-19.3,-70.5,36.004400000000004
-13.0,-77.5,35.9604
-19.6,-77.6,35.9225
-14.4,-80.5,35.9139
-15.9,-85.1,35.8773
-10.5,-82.2,35.8481
-16.3,-81.4,35.8249
-14.4,-80.2,35.7583
-15.1,-85.9,35.7553
-12.6,-84.2,35.7543
-10.3,-78.5,35.7389
-18.0,-85.6,35.71
-13.0,-84.0,35.7057
-12.4,-83.3,35.7049
-6.3,-85.0,35.6548
-12.1,-77.7,35.6544
-13.9,-83.9,35.6459
-19.6,-75.1,35.6446
-19.1,-78.5,35.6223
-12.0,-82.4,35.6214
-3.2,-81.2,35.6139
-19.7,-77.1,35.5974
-16.0,-85.9,35.5901
-13.3,-85.9,35.5632
-7.5,-85.8,35.5546
-7.4,-85.0,35.4942
-14.1,-81.6,35.494
-16.1,-84.5,35.4859
-15.8,-80.8,35.4843
-16.3,-80.8,35.4751
-14.7,-84.1,35.4656
-15.8,-85.5,35.460300000000004
-8.4,-79.9,35.4526
-16.2,-80.8,35.4322
-9.8,-78.8,35.4087
-12.8,-81.1,35.3582
-16.1,-85.1,35.342
-13.3,-81.8,35.3272
-16.4,-85.3,35.321
-19.0,-76.2,35.3197
-12.9,-85.6,35.2862
-15.2,-85.9,35.2703
-18.7,-78.8,35.2611
-16.0,-85.1,35.2491
-17.6,-81.5,35.2418
-15.9,-85.5,35.2167
-14.3,-81.3,35.2039
-3.3,-81.1,35.1929
-15.6,-84.8,35.1701
-11.6,-78.2,35.1612
-18.2,-80.4,35.1467
-14.9,-84.4,35.1401
-17.1,-81.7,35.1289
-15.2,-82.0,35.0921
-1.2,-83.0,35.083
-12.0,-83.6,35.0827
-6.6,-84.5,35.07
-13.0,-84.2,35.060100000000006
-16.0,-85.0,35.0456
-11.3,-82.2,35.0294
-12.1,-81.9,35.006
-16.6,-83.9,34.9782
-14.3,-83.3,34.826
-1.0,-83.2,34.819700000000005
-18.0,-80.0,34.8113
-1.2,-83.2,34.8048
-13.5,-83.6,34.7799
-11.5,-81.4,34.7471
-2.7,-81.2,34.7444
-16.1,-80.8,34.7246
-7.7,-81.0,34.6391
-18.7,-78.7,34.6222
-12.9,-83.9,34.6055
-13.8,-76.9,34.5903
-16.5,-81.5,34.5555
-12.9,-83.6,34.5449
-17.1,-73.5,34.541399999999996
-8.5,-80.9,34.5357
-12.9,-81.4,34.435
-13.4,-83.4,34.3726
-13.9,-83.8,34.3519
-16.7,-83.3,34.3151
-16.0,-76.6,34.255
-15.6,-85.9,34.1937
-7.3,-85.8,34.1883
-18.4,-71.8,34.184
-12.2,-82.5,34.1804
-16.5,-74.2,34.1459
-6.4,-81.0,34.1393
-13.5,-85.8,34.1374
-18.4,-77.6,34.1333
-19.1,-76.3,34.1285
-15.3,-82.3,34.044
-11.9,-85.5,34.0123
-17.7,-80.9,33.998400000000004
-12.2,-81.5,33.9852
-1.4,-82.9,33.9828
-17.2,-82.1,33.9754
-18.1,-71.8,33.9668
-6.0,-84.6,33.9615
-15.9,-85.4,33.9565
-12.6,-81.4,33.9185
-13.6,-84.1,33.900400000000005
-15.4,-80.9,33.8849
-14.4,-85.6,33.8605
-15.4,-85.6,33.8524
-10.7,-78.8,33.836
-14.5,-76.3,33.8298
-12.2,-78.0,33.8134
-11.7,-82.3,33.8059
-7.0,-81.0,33.805
-12.5,-83.7,33.7926
-18.9,-77.1,33.7842
-19.1,-77.2,33.7783
-10.8,-78.5,33.7648
-15.4,-83.7,33.7551
-10.5,-79.1,33.7509
-12.9,-83.4,33.7297
-14.0,-83.5,33.6821
-19.3,-76.3,33.6736
-13.1,-84.5,33.6143
-18.2,-81.0,33.6133
-13.5,-78.2,33.613
-17.1,-81.0,33.6087
-15.3,-83.8,33.5842
-18.0,-79.9,33.5624
-15.0,-80.9,33.5342
-18.6,-77.5,33.5306
-19.7,-74.9,33.5156
-15.9,-80.5,33.439
-12.8,-85.7,33.4273
-14.2,-83.0,33.3897
-12.5,-84.4,33.3859
-12.0,-83.1,33.3527
-3.4,-80.4,33.3192
-12.5,-82.1,33.2934
-18.0,-81.2,33.288399999999996
-15.9,-84.3,33.2779
-14.4,-84.3,33.226299999999995
-10.3,-78.2,33.2241
-14.5,-86.0,33.2078
-2.1,-81.2,33.1909
-11.6,-83.5,33.185900000000004
-13.7,-77.5,33.182500000000005
-14.6,-77.3,33.1701
-9.4,-80.5,33.1191
-15.3,-82.1,33.1064
-18.3,-71.7,33.0914
-16.3,-85.2,33.0456
-15.4,-85.3,33.0392
-17.6,-72.2,33.036699999999996
-15.9,-84.2,33.0242
-19.9,-70.7,33.0194
-15.8,-80.4,32.9773
-13.7,-83.2,32.958
-18.3,-71.6,32.9567
-5.1,-84.7,32.9169
-17.7,-81.8,32.890100000000004
-13.2,-84.9,32.8878
-12.9,-83.5,32.8722
-10.9,-83.0,32.8718
-13.9,-85.1,32.8634
-18.5,-77.7,32.8094
-14.4,-83.6,32.7869
-18.0,-80.6,32.7823
-11.8,-83.6,32.7752
-15.8,-85.2,32.7685
-12.4,-77.4,32.7521
-14.4,-81.7,32.7064
-19.6,-75.4,32.6826
-19.5,-75.2,32.6405
-12.7,-82.1,32.552
-19.9,-74.5,32.5478
-14.5,-80.5,32.5057
-15.4,-75.2,32.5022
-14.2,-81.4,32.4955
-14.5,-85.2,32.489399999999996
-19.3,-76.7,32.4843
-15.4,-85.7,32.4792
-18.9,-77.4,32.469300000000004
-12.6,-84.0,32.454899999999995
-15.5,-79.7,32.4538
-5.7,-84.6,32.4237
-12.5,-82.3,32.4084
-16.4,-73.9,32.402300000000004
-14.0,-85.3,32.379200000000004
-17.9,-80.7,32.3575
-14.6,-84.1,32.3489
-15.9,-83.9,32.3428
-14.0,-80.9,32.3287
-18.0,-79.1,32.3172
-1.9,-84.5,32.2921
-15.2,-85.7,32.2554
-10.1,-79.1,32.2551
-15.2,-83.1,32.2445
-2.3,-84.4,32.2034
-10.4,-82.5,32.1606
-8.8,-80.0,32.1546
-3.3,-81.4,32.1367
-16.1,-84.0,32.1224
-10.7,-82.2,32.113
-13.8,-76.3,32.0959
-16.1,-85.5,32.0907
-16.1,-79.7,32.0363
-10.8,-77.9,32.0327
-14.0,-85.5,32.015100000000004
-15.8,-84.6,31.9754
-13.7,-85.0,31.8959
-1.1,-81.2,31.8676
-14.0,-84.2,31.8545
-15.1,-76.9,31.8381
-14.8,-84.3,31.8243
-12.0,-82.1,31.8044
-13.7,-78.0,31.7847
-14.3,-81.5,31.7769
-16.5,-73.6,31.7658
-15.3,-83.1,31.746
-12.4,-82.8,31.7267
-17.5,-73.0,31.7241
-18.0,-80.1,31.7202
-13.4,-82.7,31.7123
-12.8,-83.6,31.7118
-17.4,-73.9,31.7042
-6.1,-86.0,31.7038
-11.2,-82.1,31.6878
