detection_id,detection_date,structure_id,lon,lat,structure_start_date,structure_end_date,label,label_confidence
S1AB_AD_MEDIAN_COMP_20170402T000000_20170929T000000_WEST_40_TILE_118;-81.3305910;-4.7108550,2017-07-01,300559,-81.3305751739323,-4.71089154183446,2017-01-01,2023-04-01,oil,high
,2022-03-01,300559,-81.3305751739323,-4.71089154183446,2017-01-01,2023-04-01,oil,high
S1AB_AD_MEDIAN_COMP_20240401T000000_20241001T000000_FULL_76_TILE_118;-81.3300650;-4.7145510,2024-07-01,373215,-81.3301616280695,-4.71463211598326,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_76_TILE_118;-81.3301420;-4.7145610,2023-11-01,373215,-81.3301616280695,-4.71463211598326,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170902T000000_20180301T000000_WEST_40_TILE_118;-81.3289740;-4.7265760,2017-12-01,298977,-81.3289542956378,-4.72658811789963,2017-01-01,2023-07-01,oil,high
S1AB_AD_MEDIAN_COMP_20161201T000000_20170530T000000_WEST_40_TILE_118;-81.3289610;-4.7265630,2017-03-01,298977,-81.3289542956378,-4.72658811789963,2017-01-01,2023-07-01,oil,high
S1AB_AD_MEDIAN_COMP_20170303T000000_20170830T000000_WEST_40_TILE_118;-81.3289740;-4.7265760,2017-06-01,298977,-81.3289542956378,-4.72658811789963,2017-01-01,2023-07-01,oil,high
S1AB_AD_MEDIAN_COMP_20191202T000000_20200530T000000_WEST_40_TILE_118;-81.3289740;-4.7265760,2020-03-01,298977,-81.3289542956378,-4.72658811789963,2017-01-01,2023-07-01,oil,high
S1AB_AD_MEDIAN_COMP_20210703T000000_20211230T000000_WEST_40_TILE_118;-81.3282680;-4.7190170,2021-10-01,284169,-81.3282840681438,-4.71892573364316,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_118;-81.3283450;-4.7188500,2019-10-01,284169,-81.3282840681438,-4.71892573364316,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20191202T000000_20200530T000000_WEST_40_TILE_118;-81.3265490;-4.7084300,2020-03-01,466195,-81.3265128353532,-4.70842979965747,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200503T000000_20201030T000000_WEST_40_TILE_118;-81.3264720;-4.7084430,2020-08-01,466195,-81.3265128353532,-4.70842979965747,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20260201T000000_20260801T000000_FULL_76_TILE_118;-81.3265490;-4.7084300,2026-05-01,466195,-81.3265128353532,-4.70842979965747,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220501T000000_20221101T000000_FULL_76_TILE_118;-81.3252910;-4.7142690,2022-08-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20191003T000000_20200331T000000_WEST_40_TILE_118;-81.3252910;-4.7142690,2020-01-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180131T000000_20180730T000000_WEST_40_TILE_118;-81.3252910;-4.7143590,2018-05-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240801T000000_20250201T000000_FULL_76_TILE_118;-81.3251880;-4.7143710,2024-11-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240301T000000_20240901T000000_FULL_76_TILE_118;-81.3251110;-4.7144480,2024-06-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20241001T000000_20250401T000000_FULL_76_TILE_118;-81.3251880;-4.7143710,2025-01-01,109960,-81.32522006393,-4.71434771313228,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230201T000000_20230801T000000_FULL_76_TILE_118;-81.3237640;-4.6315340,2023-05-01,175514,-81.3237136327422,-4.6316137279490714,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180603T000000_20181130T000000_WEST_40_TILE_118;-81.3236640;-4.6317760,2018-09-01,175514,-81.3237136327422,-4.6316137279490714,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20201103T000000_20210502T000000_WEST_40_TILE_118;-81.3234160;-4.7121260,2021-02-01,474385,-81.3234212298429,-4.71196913635,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_118;-81.3234950;-4.7120230,2019-10-01,474385,-81.3234212298429,-4.71196913635,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20211001T000000_20220401T000000_WEST_40_TILE_118;-81.3233940;-4.7117670,2022-01-01,474385,-81.3234212298429,-4.71196913635,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20210303T000000_20210830T000000_WEST_40_TILE_118;-81.3233940;-4.7119460,2021-06-01,474385,-81.3234212298429,-4.71196913635,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20171103T000000_20180502T000000_WEST_40_TILE_118;-81.3226750;-4.7238040,2018-02-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20181003T000000_20190401T000000_WEST_40_TILE_118;-81.3227760;-4.7239030,2019-01-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20231001T000000_20240401T000000_FULL_76_TILE_118;-81.3226860;-4.7238810,2024-01-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20210603T000000_20211130T000000_WEST_40_TILE_118;-81.3226860;-4.7237910,2021-09-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200803T000000_20210130T000000_WEST_40_TILE_118;-81.3227760;-4.7237010,2020-11-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20221201T000000_20230601T000000_FULL_76_TILE_118;-81.3226970;-4.7238040,2023-03-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230201T000000_20230801T000000_FULL_76_TILE_118;-81.3226860;-4.7238810,2023-05-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170131T000000_20170730T000000_WEST_40_TILE_118;-81.3227760;-4.7238810,2017-05-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230501T000000_20231101T000000_FULL_76_TILE_118;-81.3226860;-4.7238810,2023-08-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230401T000000_20231001T000000_FULL_76_TILE_118;-81.3226860;-4.7238810,2023-07-01,253606,-81.322733044622,-4.723831258826361,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200402T000000_20200929T000000_WEST_40_TILE_118;-81.3210500;-4.6112090,2020-07-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180803T000000_20190130T000000_WEST_40_TILE_118;-81.3210690;-4.6110520,2018-11-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20181003T000000_20190401T000000_WEST_40_TILE_118;-81.3209710;-4.6111300,2019-01-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180503T000000_20181030T000000_WEST_40_TILE_118;-81.3210560;-4.6110400,2018-08-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240201T000000_20240801T000000_FULL_76_TILE_118;-81.3210580;-4.6111290,2024-05-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240601T000000_20241201T000000_FULL_76_TILE_118;-81.3210690;-4.6110520,2024-09-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230901T000000_20240301T000000_FULL_76_TILE_118;-81.3210470;-4.6109850,2023-12-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230501T000000_20231101T000000_FULL_76_TILE_118;-81.3210390;-4.6110620,2023-08-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20250401T000000_20251001T000000_FULL_76_TILE_118;-81.3210470;-4.6109630,2025-07-01,140954,-81.3210228651315,-4.611109406425949,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180303T000000_20180830T000000_WEST_40_TILE_118;-81.3199800;-4.4682970,2018-06-01,506411,-81.3199290952474,-4.468355553915619,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240801T000000_20250201T000000_FULL_76_TILE_118;-81.3199780;-4.4682330,2024-11-01,506411,-81.3199290952474,-4.468355553915619,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20210801T000000_20220201T000000_WEST_40_TILE_118;-81.3200020;-4.4682970,2021-11-01,506411,-81.3199290952474,-4.468355553915619,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180803T000000_20190130T000000_WEST_40_TILE_118;-81.3199800;-4.4682970,2018-11-01,506411,-81.3199290952474,-4.468355553915619,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190131T000000_20190730T000000_WEST_40_TILE_118;-81.3194750;-4.4559360,2019-05-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_76_TILE_118;-81.3196210;-4.4557470,2023-11-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_118;-81.3194800;-4.4559350,2018-07-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20211201T000000_20220601T000000_FULL_76_TILE_118;-81.3195420;-4.4557340,2022-03-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20191103T000000_20200501T000000_WEST_40_TILE_118;-81.3194720;-4.4560270,2020-02-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20210703T000000_20211230T000000_WEST_40_TILE_118;-81.3197220;-4.4557340,2021-10-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20171201T000000_20180530T000000_WEST_40_TILE_118;-81.3196020;-4.4558330,2018-03-01,109981,-81.3195192284685,-4.45589523870982,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20211201T000000_20220601T000000_FULL_76_TILE_118;-81.3190930;-4.7074420,2022-03-01,122909,-81.3191040085779,-4.7074303544344716,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20181103T000000_20190502T000000_WEST_40_TILE_118;-81.3190930;-4.7074420,2019-02-01,122909,-81.3191040085779,-4.7074303544344716,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190703T000000_20191230T000000_WEST_40_TILE_118;-81.3191830;-4.7074420,2019-10-01,122909,-81.3191040085779,-4.7074303544344716,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190402T000000_20190929T000000_WEST_40_TILE_118;-81.3191830;-4.7073520,2019-07-01,122909,-81.3191040085779,-4.7074303544344716,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180303T000000_20180830T000000_WEST_40_TILE_118;-81.3190930;-4.7074420,2018-06-01,122909,-81.3191040085779,-4.7074303544344716,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170803T000000_20180130T000000_WEST_40_TILE_118;-81.3190730;-4.4369590,2017-11-01,45058,-81.3190967042644,-4.43699432434339,2017-01-01,2018-02-01,oil,high
S1AB_AD_MEDIAN_COMP_20210801T000000_20220201T000000_WEST_40_TILE_118;-81.3182330;-4.3024230,2021-11-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20190803T000000_20200130T000000_WEST_40_TILE_118;-81.3185650;-4.3024940,2019-11-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20171201T000000_20180530T000000_WEST_40_TILE_118;-81.3185650;-4.3024680,2018-03-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20230301T000000_20230901T000000_FULL_76_TILE_118;-81.3185670;-4.3024040,2023-06-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20210101T000000_20210630T000000_WEST_40_TILE_118;-81.3185760;-4.3024810,2021-04-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20181201T000000_20190530T000000_WEST_40_TILE_118;-81.3186300;-4.3025600,2019-03-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20210603T000000_20211130T000000_WEST_40_TILE_118;-81.3185410;-4.3024040,2021-09-01,189703,-81.3185396296212,-4.30249423969072,2017-01-01,2023-11-01,oil,high
S1AB_AD_MEDIAN_COMP_20190101T000000_20190630T000000_WEST_40_TILE_118;-81.3177450;-4.7159060,2019-04-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220801T000000_20230201T000000_FULL_76_TILE_118;-81.3177450;-4.7160650,2022-11-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20231001T000000_20240401T000000_FULL_76_TILE_118;-81.3178160;-4.7157960,2024-01-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170902T000000_20180301T000000_WEST_40_TILE_118;-81.3178350;-4.7157960,2017-12-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20250101T000000_20250701T000000_FULL_76_TILE_118;-81.3178130;-4.7158860,2025-04-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20250701T000000_20260101T000000_FULL_76_TILE_118;-81.3178130;-4.7157290,2025-10-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190803T000000_20200130T000000_WEST_40_TILE_118;-81.3178130;-4.7160430,2019-11-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200902T000000_20210301T000000_WEST_40_TILE_118;-81.3177450;-4.7158860,2020-12-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20171103T000000_20180502T000000_WEST_40_TILE_118;-81.3178220;-4.7158090,2018-02-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20260201T000000_20260801T000000_FULL_76_TILE_118;-81.3178160;-4.7157960,2026-05-01,335874,-81.317781939273,-4.7159121010096605,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200201T000000_20200730T000000_WEST_40_TILE_118;-81.3174980;-4.3166740,2020-05-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20250701T000000_20260101T000000_FULL_76_TILE_118;-81.3174650;-4.3166880,2025-10-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20210901T000000_20220301T000000_WEST_40_TILE_118;-81.3174940;-4.3170160,2021-12-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220701T000000_20230101T000000_FULL_76_TILE_118;-81.3175660;-4.3166740,2022-10-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230901T000000_20240301T000000_FULL_76_TILE_118;-81.3174760;-4.3167640,2023-12-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170603T000000_20171130T000000_WEST_40_TILE_118;-81.3174870;-4.3166880,2017-09-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20161201T000000_20170530T000000_WEST_40_TILE_118;-81.3174870;-4.3166610,2017-03-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240801T000000_20250201T000000_FULL_76_TILE_118;-81.3174890;-4.3167510,2024-11-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20161003T000000_20170401T000000_WEST_40_TILE_118;-81.3174760;-4.3166740,2017-01-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190803T000000_20200130T000000_WEST_40_TILE_118;-81.3175660;-4.3167420,2019-11-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_40_TILE_118;-81.3174760;-4.3167640,2021-03-01,243711,-81.3175072105565,-4.31672940808937,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190603T000000_20191130T000000_WEST_40_TILE_118;-81.3172850;-4.4461980,2019-09-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170503T000000_20171030T000000_WEST_40_TILE_118;-81.3173860;-4.4459420,2017-08-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20161201T000000_20170530T000000_WEST_40_TILE_118;-81.3173070;-4.4460450,2017-03-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_118;-81.3173090;-4.4461350,2018-07-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20231201T000000_20240601T000000_FULL_76_TILE_118;-81.3172960;-4.4461220,2024-03-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220101T000000_20220701T000000_FULL_76_TILE_118;-81.3172830;-4.4461090,2022-04-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240701T000000_20250101T000000_FULL_76_TILE_118;-81.3173070;-4.4460190,2024-10-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20241101T000000_20250501T000000_FULL_76_TILE_118;-81.3173190;-4.4460320,2025-02-01,473253,-81.3173343417947,-4.44606696893392,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20171103T000000_20180502T000000_WEST_40_TILE_118;-81.3165550;-4.2847170,2018-02-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230101T000000_20230701T000000_FULL_76_TILE_118;-81.3165550;-4.2846940,2023-04-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220501T000000_20221101T000000_FULL_76_TILE_118;-81.3165650;-4.2847710,2022-08-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_76_TILE_118;-81.3164200;-4.2846940,2023-11-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170603T000000_20171130T000000_WEST_40_TILE_118;-81.3165550;-4.2846940,2017-09-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200603T000000_20201130T000000_WEST_40_TILE_118;-81.3164880;-4.2846940,2020-09-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20161003T000000_20170401T000000_WEST_40_TILE_118;-81.3165770;-4.2847840,2017-01-01,406298,-81.3165474719599,-4.28475542335362,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170803T000000_20180130T000000_WEST_40_TILE_118;-81.3122660;-4.6212930,2017-11-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200703T000000_20201230T000000_WEST_40_TILE_118;-81.3122360;-4.6214630,2020-10-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20191003T000000_20200331T000000_WEST_40_TILE_118;-81.3122660;-4.6213830,2020-01-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20181201T000000_20190530T000000_WEST_40_TILE_118;-81.3122550;-4.6213700,2019-03-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20250201T000000_20250801T000000_FULL_76_TILE_118;-81.3122750;-4.6211000,2025-05-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240201T000000_20240801T000000_FULL_76_TILE_118;-81.3122880;-4.6212030,2024-05-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240301T000000_20240901T000000_FULL_76_TILE_118;-81.3122770;-4.6211900,2024-06-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20171003T000000_20180401T000000_WEST_40_TILE_118;-81.3122660;-4.6212930,2018-01-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230501T000000_20231101T000000_FULL_76_TILE_118;-81.3122660;-4.6211130,2023-08-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230801T000000_20240201T000000_FULL_76_TILE_118;-81.3122960;-4.6211040,2023-11-01,461780,-81.312258281584,-4.62124753951824,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240601T000000_20241201T000000_FULL_76_TILE_098;-81.3121360;-5.0287190,2024-09-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20170902T000000_20180301T000000_WEST_40_TILE_098;-81.3122780;-5.0289360,2017-12-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20161003T000000_20170401T000000_WEST_40_TILE_098;-81.3120730;-5.0287820,2017-01-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20250101T000000_20250701T000000_FULL_76_TILE_098;-81.3121760;-5.0288590,2025-04-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20210901T000000_20220301T000000_WEST_40_TILE_098;-81.3122300;-5.0286970,2021-12-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_098;-81.3120730;-5.0287820,2018-07-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20190503T000000_20191030T000000_WEST_40_TILE_098;-81.3119960;-5.0288590,2019-08-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20260201T000000_20260801T000000_FULL_76_TILE_098;-81.3121960;-5.0288590,2026-05-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_40_TILE_098;-81.3119260;-5.0287920,2020-06-01,191719,-81.3120859382413,-5.02882033324838,2017-01-01,,oil,low
S1AB_AD_MEDIAN_COMP_20250701T000000_20260101T000000_FULL_76_TILE_118;-81.3093710;-4.7222870,2025-10-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20231001T000000_20240401T000000_FULL_76_TILE_118;-81.3093010;-4.7223540,2024-01-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
,2017-08-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20230501T000000_20231101T000000_FULL_76_TILE_118;-81.3093010;-4.7223540,2023-08-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20190503T000000_20191030T000000_WEST_40_TILE_118;-81.3092110;-4.7225330,2019-08-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20211201T000000_20220601T000000_FULL_76_TILE_118;-81.3092470;-4.7221920,2022-03-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180902T000000_20190301T000000_WEST_40_TILE_118;-81.3092110;-4.7224430,2018-12-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20241001T000000_20250401T000000_FULL_76_TILE_118;-81.3093610;-4.7222940,2025-01-01,480993,-81.3092625146357,-4.72244129305062,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170703T000000_20171230T000000_WEST_40_TILE_118;-81.3092110;-4.4418100,2017-10-01,487023,-81.3091788816078,-4.44177439276382,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20180402T000000_20180929T000000_WEST_40_TILE_118;-81.3092110;-4.4418100,2018-07-01,487023,-81.3091788816078,-4.44177439276382,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20191202T000000_20200530T000000_WEST_40_TILE_118;-81.3091890;-4.4417200,2020-03-01,487023,-81.3091788816078,-4.44177439276382,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20200303T000000_20200830T000000_WEST_40_TILE_118;-81.3091130;-4.4418870,2020-06-01,487023,-81.3091788816078,-4.44177439276382,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20220501T000000_20221101T000000_FULL_76_TILE_118;-81.3091980;-4.4417970,2022-08-01,487023,-81.3091788816078,-4.44177439276382,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20170603T000000_20171130T000000_WEST_40_TILE_118;-81.3083350;-4.6098850,2017-09-01,419441,-81.3083723736712,-4.60997345858545,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20201201T000000_20210530T000000_WEST_40_TILE_118;-81.3083020;-4.6100510,2021-03-01,419441,-81.3083723736712,-4.60997345858545,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20240601T000000_20241201T000000_FULL_76_TILE_118;-81.3083260;-4.6099620,2024-09-01,419441,-81.3083723736712,-4.60997345858545,2017-01-01,,oil,high
S1AB_AD_MEDIAN_COMP_20161103T000000_20170502T000000_WEST_40_TILE_118;-81.3083130;-4.6099740,2017-02-01,419441,-81.3083723736712,-4.60997345858545,2017-01-01,,oil,high
